mardyn trunk 20160512
currentTime	   1.200000000000547e+02
 Length	48 67 48
 Temperature	0.7
 NumberOfComponents	1
1	0	0	0	0
0 0 0	1 1 0.0979013468
0 0 0
1e+10
 NumberOfMolecules	4414
 MoleculeFormat	ICRVQD
2683	1	35.134887879561823354 16.465321686098555176 7.3541759879464159155	-1.1051366574609593485 -0.22965190044970046346 0.3620443500827514316	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
393	1	42.977924985761248422 15.906717657703786983 6.95146792214792697	0.4134457089951813491 -0.35971930746702351911 -0.81122515759120983336	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
397	1	11.922554075059661471 20.309715412188321437 6.4944564400299906737	-2.3521660123517627028 0.061236035317587485249 -0.5381491592167336746	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2608	1	9.8218702061316687235 23.130884923896552152 5.62588216293548804	-0.63509052856328640502 -1.7568280415703070307 1.1000157344039200868	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
3289	1	18.717411322313527222 22.877423444120175589 6.0925412246741386113	-2.1634684180453960245 -0.47159119065986226937 -0.28208722402168801002	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2390	1	19.193897213235224797 25.492029354850579637 5.9077508463240047121	-0.61675971743920976476 -0.25530514050552599592 -0.40973827804805690311	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
319	1	5.030823468018107647 26.144951023300198045 5.714006826624730806	0.34408520954817906068 0.053269222358420395547 -0.85230965865667229764	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
1251	1	14.307195417335750065 26.616064328359176017 6.7496088949293850945	0.66250391200441582917 -0.32392209675892175147 -0.19239658899364317501	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
986	1	15.959842554022083405 26.94291269774346631 6.9965589075025560462	0.10274430299673215083 1.7776676126159896008 -0.48760201897910399049	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2111	1	42.938421036645699758 28.078120707648896115 5.1969139249808602443	1.365515242318969813 0.89655269748585886269 -0.59493363892365302981	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
547	1	7.7283807689449357525 30.579314506748175972 5.1113731500331374136	-0.27988517195460571596 0.88337776029458958682 0.78911458830709546586	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
2079	1	29.744018674196933461 28.658274237076401647 5.576607553573762921	1.4751626529403321086 -0.64304119624058442284 0.2299246242055678624	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
712	1	0.39046536347875132611 33.271774994232828249 6.8864195844608806496	0.6348262103050387184 -1.9502312424654315581 -0.85287035919990150656	0.70710678118654757274 0.70710678118654757274 0 0	0 0 0	
